artist_name,id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_pop,genres,track_pop,genres_list,subjectivity,polarity
Howie Day,5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.186,48,neo_mellow pop_rock,60,"['neo_mellow', 'pop_rock']",low,Neutral
Ben Rector,2lxBZVbkiCXC1soks2RXwV,Love Like This,0.637,0.14,2,-11.472,1,0.0407,0.903,0.0,0.107,0.392,139.78,56,acoustic_pop indiecoustica lds_youth neo_mellow piano_rock,59,"['acoustic_pop', 'indiecoustica', 'lds_youth', 'neo_mellow', 'piano_rock']",high,Positive
Matt Nathanson,38YgZVHPWOWsKrsCXz6JyP,Come On Get Higher,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,48,acoustic_pop neo_mellow pop_rock,65,"['acoustic_pop', 'neo_mellow', 'pop_rock']",high,Positive
Rachael Yamagata,6XrNrp7UtGgyZcHJ0ckL0w,"""Something In the Rain"" (Something In the Rain, Pt. 1) [Music from the Original TV Series]",0.422,0.272,4,-10.772,0,0.0353,0.496,1.07e-05,0.0704,0.113,143.413,41,acoustic_pop,47,['acoustic_pop'],high,Positive
Parachute,72R0X0h8YaxYNpegeoOl0M,Kiss Me Slowly,0.47,0.801,9,-6.426,1,0.0352,0.0758,3.53e-05,0.218,0.431,173.92,45,acoustic_pop charlottesville_indie neo_mellow neon_pop_punk pop_rock viral_pop,53,"['acoustic_pop', 'charlottesville_indie', 'neo_mellow', 'neon_pop_punk', 'pop_rock', 'viral_pop']",high,Negative
Parachute,6R6ux6KaKrhAg2EIB2krdU,Without You,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,45,acoustic_pop charlottesville_indie neo_mellow neon_pop_punk pop_rock viral_pop,49,"['acoustic_pop', 'charlottesville_indie', 'neo_mellow', 'neon_pop_punk', 'pop_rock', 'viral_pop']",low,Neutral
Jason Mraz,2D9w6sabdMCLSheW5aegwO,Absolutely Zero,0.521,0.495,5,-7.756,1,0.027,0.128,0.0,0.296,0.116,135.061,69,acoustic_pop dance_pop neo_mellow pop,19,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",high,Positive
Jason Mraz,1Qo3taHLFSQpzLm5Sty7M4,Sleep All Day,0.616,0.81,2,-6.51,1,0.0668,0.369,0.0,0.107,0.79,97.994,69,acoustic_pop dance_pop neo_mellow pop,21,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Jason Mraz,71M4QMn8nrok1KFVXwEEyU,You and I Both,0.615,0.812,7,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,69,acoustic_pop dance_pop neo_mellow pop,25,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Eddie Vedder,4lxGVzcUaSF5HW5jtWnShV,Long Nights,0.478,0.305,5,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,59,acoustic_rock grunge permanent_wave,62,"['acoustic_rock', 'grunge', 'permanent_wave']",high,Negative
Jason Mraz,1uSuY2qLCbx1QB7oPUVhFG,Who Needs Shelter,0.514,0.569,6,-7.866,0,0.03,0.601,2.21e-06,0.218,0.264,142.597,69,acoustic_pop dance_pop neo_mellow pop,20,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Jason Mraz,6twvFrIoIINH8UW8EB8OnU,No Stopping Us,0.646,0.836,1,-6.203,1,0.0327,0.301,3.23e-05,0.29,0.727,105.991,69,acoustic_pop dance_pop neo_mellow pop,18,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Jason Mraz,2pelUnMKr07JjJpilj9Yew,I'll Do Anything,0.57,0.711,9,-4.155,1,0.0703,0.119,0.0,0.352,0.648,163.117,69,acoustic_pop dance_pop neo_mellow pop,21,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
JJ Heller,7d0bJhpp0mCYyMXaMgWyMS,Make You Feel My Love,0.678,0.199,9,-9.785,1,0.0307,0.957,3.23e-06,0.0968,0.262,72.006,52,indiecoustica,49,['indiecoustica'],high,Positive
Jason Mraz,73CbJykoV6WapWGfTeRzTl,The Remedy (I Won't Worry),0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,69,acoustic_pop dance_pop neo_mellow pop,26,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Jason Mraz,3ixLIO5BsTmic0Pp27FaPY,Too Much Food,0.626,0.926,2,-4.441,1,0.0477,0.0265,0.0,0.159,0.548,99.997,69,acoustic_pop dance_pop neo_mellow pop,19,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Positive
Jason Mraz,5ZetMq21bMQN5oo4TtdOxu,The Boy's Gone,0.686,0.556,1,-8.5,0,0.0271,0.532,0.0,0.0922,0.36,112.997,69,acoustic_pop dance_pop neo_mellow pop,17,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Jason Mraz,73oHkllHIT8fdbzpxiXW40,"On Love, in Sadness",0.56,0.832,9,-5.595,1,0.0352,0.108,0.0,0.232,0.802,100.957,69,acoustic_pop dance_pop neo_mellow pop,18,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",high,Positive
Jason Mraz,4MihgVRpD82EZoT61GW63w,Curbside Prophet,0.619,0.793,5,-5.964,1,0.0661,0.263,0.0,0.0828,0.892,177.991,69,acoustic_pop dance_pop neo_mellow pop,22,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Jason Mraz,1BECZPXBXzobsfmlzj0g3I,"Tonight, Not Again - Live",0.56,0.278,3,-12.501,1,0.0921,0.733,0.0,0.112,0.594,102.187,69,acoustic_pop dance_pop neo_mellow pop,15,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",high,Positive
Jason Mraz,14vExHBkh1prEAN94wZug8,"Tonight, Not Again",0.595,0.805,8,-7.926,1,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,69,acoustic_pop dance_pop neo_mellow pop,17,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Eddie Vedder,0fzCtVM9D5UEwiLqcY8Ouq,Hard Sun,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,59,acoustic_rock grunge permanent_wave,62,"['acoustic_rock', 'grunge', 'permanent_wave']",high,Negative
Susie Suh,6IF2P93LkyW4GqDQu1yS7H,Here with Me,0.582,0.375,1,-13.277,0,0.0329,0.702,0.0631,0.136,0.106,129.909,35,acoustic_pop oth_indie,51,"['acoustic_pop', 'oth_indie']",low,Neutral
Tyler Ward,34dnNAUoIPcwnK0RtVMBWZ,The Scientist,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,47,acoustic_cover viral_pop,14,"['acoustic_cover', 'viral_pop']",low,Neutral
Howie Day,5aDpULK8MbJmHl42kR5KNI,Collide,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,48,neo_mellow pop_rock,50,"['neo_mellow', 'pop_rock']",low,Neutral
Eden Elf,1fI1TMpz7FVkpoYBhmiywp,get better,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,44,acoustic_cover,47,['acoustic_cover'],high,Positive
Kitri,23Mcmg5O8rBKAOzxvrTjnD,Sympathy,0.69,0.423,2,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,32,j-acoustic,40,['j-acoustic'],low,Neutral
Boyce Avenue,0gVbkmFqq5fIkXtJJ3UTfM,Let It Go,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,65,acoustic_cover neo_mellow viral_pop,32,"['acoustic_cover', 'neo_mellow', 'viral_pop']",low,Neutral
Chord Overstreet,00DuOxungwHwVUX2m37P0P,What You Need,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,59,acoustic_pop singer-songwriter_pop,46,"['acoustic_pop', 'singer-songwriter_pop']",low,Neutral
Five For Fighting,2lFlveK1y13WWp3vnQtrr3,100 Years,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,53,neo_mellow piano_rock pop_rock,64,"['neo_mellow', 'piano_rock', 'pop_rock']",low,Neutral
Andrew Belle,2WD93lsfJonaKtrQtpLB2R,You're the Sea,0.573,0.624,1,-9.076,0,0.0324,0.471,0.117,0.114,0.529,161.025,50,acoustic_pop,45,['acoustic_pop'],low,Neutral
Rachael Yamagata,7njTGO45SkaBTNu35t2Yq0,No Direction,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,41,acoustic_pop,47,['acoustic_pop'],low,Neutral
Cary Brothers,6ivkBaxvclVhwZDE2uwldj,Belong,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,36,acoustic_pop la_indie,0,"['acoustic_pop', 'la_indie']",low,Neutral
The Mayries,6Cvti10W0AzmzG9D1tpuKp,As It Was,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,52,acoustic_cover acoustic_pop,50,"['acoustic_cover', 'acoustic_pop']",low,Neutral
Joseph Sullinger,5RO0MNa5hBKIM4OcjygadU,Chi Mai,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,47,acoustic_guitar_cover,35,['acoustic_guitar_cover'],low,Neutral
Parachute,1esE8j1nVyzEQ5rVhYXoJT,Had It All,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,45,acoustic_pop charlottesville_indie neo_mellow neon_pop_punk pop_rock viral_pop,41,"['acoustic_pop', 'charlottesville_indie', 'neo_mellow', 'neon_pop_punk', 'pop_rock', 'viral_pop']",low,Neutral
Zack Tabudlo,68Yc9ylRZZPtsuVgtrxcDj,Take Me Back ft. Yonnyboii,0.595,0.646,0,-5.495,1,0.0327,0.11,0.0,0.258,0.563,120.049,66,acoustic_opm opm p-pop,25,"['acoustic_opm', 'opm', 'p-pop']",low,Neutral
Tobey Rosen,3tjjCCdXSdaVEo4q4y071G,Whole Again - Acoustic Version,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,35,acoustic_chill,38,['acoustic_chill'],high,Positive
The Mayries,3tob5ofeuvFKKSbOTldenC,Overpass Graffiti,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,52,acoustic_cover acoustic_pop,49,"['acoustic_cover', 'acoustic_pop']",low,Neutral
Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,Love Song,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,61,acoustic_pop ectofolk lilith neo_mellow pop_rock post-teen_pop,74,"['acoustic_pop', 'ectofolk', 'lilith', 'neo_mellow', 'pop_rock', 'post-teen_pop']",high,Positive
Andrew Foy,3uAdZpIbMTtVXitHVibLMV,Let Her Go,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,39,acoustic_guitar_cover,37,['acoustic_guitar_cover'],low,Neutral
Aqualung,2LC523tbEPFpc1pnikbt5b,Brighter Than Sunshine,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,41,piano_rock southampton_indie,49,"['piano_rock', 'southampton_indie']",low,Neutral
Tyler Ward,3ISLwA96mtx13Wx7K1PPPk,Love Story,0.498,0.12,0,-17.721,1,0.0487,0.851,0.0,0.171,0.338,121.187,47,acoustic_cover viral_pop,13,"['acoustic_cover', 'viral_pop']",high,Positive
Agustín Amigó,7Ca2CkwSqHyr3eCh8IRdjz,Mujer con Abanico,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,42,instrumental_acoustic_guitar,34,['instrumental_acoustic_guitar'],low,Neutral
Amy Stroup,6ql0ffq6Jvyh9OKqrJCMaP,In the Shadows,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,34,acoustic_pop,47,['acoustic_pop'],low,Neutral
Boyce Avenue,1EyvonxK8OGHRV4WDRdArc,Can You Feel the Love Tonight,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,65,acoustic_cover neo_mellow viral_pop,59,"['acoustic_cover', 'neo_mellow', 'viral_pop']",high,Positive
Brandi Carlile,0EKBV6GybPtALXUgWqWrym,The Story,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,61,acoustic_pop ectofolk folk indie_folk lilith modern_folk_rock new_americana,65,"['acoustic_pop', 'ectofolk', 'folk', 'indie_folk', 'lilith', 'modern_folk_rock', 'new_americana']",low,Neutral
JJ Heller,41A82PidFKhGX5hm1WoaDs,Better,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,52,indiecoustica,42,['indiecoustica'],high,Positive
Kina Grannis,5oV8bZaShr2d01FFMHBUPq,Iris,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,57,acoustic_pop viral_pop,0,"['acoustic_pop', 'viral_pop']",low,Neutral
The Mayries,5nMRpGfqQ0tb1TMbqBVK2J,Rockabye - Acoustic Version,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,52,acoustic_cover acoustic_pop,57,"['acoustic_cover', 'acoustic_pop']",low,Neutral
Caleb Santos,04qDUASuSfVp6fktfsxVej,I Need You More Today,0.461,0.522,11,-7.513,1,0.043,0.36,0.0,0.123,0.446,157.768,43,acoustic_opm opm,64,"['acoustic_opm', 'opm']",high,Positive
Boyce Avenue,3g61xRaqII8q1wlQDzv550,Beautiful Soul,0.483,0.506,9,-6.058,1,0.0347,0.394,0.0,0.0946,0.705,87.337,65,acoustic_cover neo_mellow viral_pop,60,"['acoustic_cover', 'neo_mellow', 'viral_pop']",high,Positive
Jason Mraz,3dglCYsVMjPbDlU2CC9Vq7,Let's See What The Night Can Do,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,69,acoustic_pop dance_pop neo_mellow pop,48,"['acoustic_pop', 'dance_pop', 'neo_mellow', 'pop']",low,Neutral
Rachael Yamagata,2f4jlGvGi3ZDGogXys5FUp,"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",0.42,0.2,7,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,41,acoustic_pop,42,['acoustic_pop'],high,Positive
Parachute,3NCg46FWgnANZc9HQHQOQR,Forever And Always,0.657,0.716,2,-5.675,1,0.0301,0.014,0.0,0.0483,0.435,93.924,45,acoustic_pop charlottesville_indie neo_mellow neon_pop_punk pop_rock viral_pop,50,"['acoustic_pop', 'charlottesville_indie', 'neo_mellow', 'neon_pop_punk', 'pop_rock', 'viral_pop']",low,Neutral
Priscilla Ahn,0muntSMuAZzcwYBBMZj6sf,Fine On The Outside,0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,42,acoustic_pop anime_score ectofolk,49,"['acoustic_pop', 'anime_score', 'ectofolk']",low,Positive
Chord Overstreet,4bXoVtbp6fN8FaSQvGQB41,Tortured Soul,0.55,0.499,4,-9.502,1,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,59,acoustic_pop singer-songwriter_pop,45,"['acoustic_pop', 'singer-songwriter_pop']",low,Neutral
JJ Heller,3FRARAKLpHw3er9ZaTwaHO,I Believe in You,0.534,0.359,0,-9.311,1,0.0296,0.449,1.2e-05,0.331,0.267,131.804,52,indiecoustica,42,['indiecoustica'],low,Neutral
Jon Bryant,2Dzhwe90lhHXVU6lk7Nx0H,At Home,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,41,indiecoustica modern_indie_folk,50,"['indiecoustica', 'modern_indie_folk']",low,Neutral
Donovan Woods,12niARgkwxGsklcEwh6GlG,"Portland, Maine",0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,48,canadian_singer-songwriter indie_folk,59,"['canadian_singer-songwriter', 'indie_folk']",low,Neutral
Ross Copperman,0v0pc1lIt5p6EBX7pnfOGF,Holding On and Letting Go,0.486,0.555,2,-9.466,1,0.0271,0.818,0.00269,0.109,0.0992,77.987,39,acoustic_pop piano_rock,44,"['acoustic_pop', 'piano_rock']",low,Neutral
Joshua Hyslop,5wQci5VCUjdbKnRD61XYwu,The Flood,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,45,acoustic_pop indiecoustica,52,"['acoustic_pop', 'indiecoustica']",low,Neutral
Angelina Cruz,0HQnJee8ShSDu2AYwibxst,Hanggang Kailan (Umuwi Ka Na Baby),0.59,0.407,4,-9.079,1,0.0361,0.861,9.95e-06,0.094,0.276,145.852,24,acoustic_opm,0,['acoustic_opm'],low,Neutral
Stephen Speaks,4VoJCUgNmnqG2qF0peDBkw,Out of My League,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,51,opm,64,['opm'],low,Neutral
Eddie Vedder,1bhpBRCLsVg3p7BWARbaDS,Rise,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,59,acoustic_rock grunge permanent_wave,62,"['acoustic_rock', 'grunge', 'permanent_wave']",low,Neutral
The Weepies,6NSlOEEtWlqvEFrjQsry77,World Spins Madly On,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,46,acoustic_pop ectofolk lilith neo_mellow,60,"['acoustic_pop', 'ectofolk', 'lilith', 'neo_mellow']",high,Negative
Freddie King,1HqVCK9h4LiJ61aRrrKTAt,Stumble,0.678,0.612,4,-9.764,1,0.0339,0.1,0.316,0.164,0.857,118.381,46,blues blues_rock electric_blues texas_blues traditional_blues,0,"['blues', 'blues_rock', 'electric_blues', 'texas_blues', 'traditional_blues']",low,Negative
Taj Mahal,0wP19iM8ULJyV0r0LFDsDv,Paradise,0.65,0.406,7,-13.492,1,0.0761,0.568,0.0,0.484,0.862,79.642,47,acoustic_blues blues country_blues folk harmonica_blues jazz_blues modern_blues traditional_blues,0,"['acoustic_blues', 'blues', 'country_blues', 'folk', 'harmonica_blues', 'jazz_blues', 'modern_blues', 'traditional_blues']",low,Neutral
Keb' Mo',27Fq4XyOkogdGLcfsVdjFb,"Moonlight, Mistletoe & You",0.649,0.399,6,-7.894,1,0.0256,0.184,0.000108,0.113,0.342,97.498,46,acoustic_blues blues country_blues electric_blues modern_blues piedmont_blues traditional_blues,0,"['acoustic_blues', 'blues', 'country_blues', 'electric_blues', 'modern_blues', 'piedmont_blues', 'traditional_blues']",low,Neutral
Motohiro Hata,45jGOHwYKgsRYbAJ8DR61d,ひまわりの約束,0.523,0.445,10,-6.359,1,0.0329,0.188,0.0,0.18,0.336,78.957,51,j-acoustic j-pop j-rock japanese_singer-songwriter,60,"['j-acoustic', 'j-pop', 'j-rock', 'japanese_singer-songwriter']",low,Neutral
Thomas Daniel,4iObEYRE4FLm0D90gmZFef,Since U Been Gone - Acoustic Version,0.538,0.162,5,-13.31,1,0.0299,0.847,0.0,0.114,0.366,94.981,41,acoustic_cover,41,['acoustic_cover'],low,Neutral
Masayoshi Yamazaki,3akr0ZrJxLMBLIFeNNKffW,"One more time,One more chance",0.519,0.429,11,-7.707,0,0.0317,0.658,0.0,0.111,0.396,129.491,42,j-acoustic j-pop japanese_blues japanese_singer-songwriter,46,"['j-acoustic', 'j-pop', 'japanese_blues', 'japanese_singer-songwriter']",high,Positive
Kina Grannis,7BRwh1bemr9rFMDeTbcy5S,Creep,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,57,acoustic_pop viral_pop,0,"['acoustic_pop', 'viral_pop']",low,Neutral
Todd Carey,3rzRo91l4htQvMXhsiECAX,Higher Love,0.578,0.763,2,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,22,acoustic_pop,16,['acoustic_pop'],high,Positive
YUZU,0v1vufjir4OE4iRckLMoLd,Hyouriittai,0.223,0.891,1,-3.626,0,0.138,0.325,0.0,0.287,0.333,159.888,52,j-acoustic j-pop,53,"['j-acoustic', 'j-pop']",low,Neutral
Canyon City,4vAnqYqm1DOo5IDVcxORX3,How Long Will I Love You,0.382,0.157,1,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,41,acoustic_pop indie_anthem-folk indiecoustica modern_indie_folk,41,"['acoustic_pop', 'indie_anthem-folk', 'indiecoustica', 'modern_indie_folk']",high,Positive
Zack Tabudlo,2X5AFygz5SDYlXagyPw8kX,Binibini,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,66,acoustic_opm opm p-pop,62,"['acoustic_opm', 'opm', 'p-pop']",low,Neutral
Aron Wright,13GvSZgg9LOs3M9uGbWsPE,You Were Supposed to Be Different,0.436,0.239,7,-12.83,1,0.0282,0.861,8.48e-05,0.0902,0.137,73.761,42,acoustic_pop deep_acoustic_pop,41,"['acoustic_pop', 'deep_acoustic_pop']",high,Neutral
Boyce Avenue,4cR4nao0hqqBtklQmGVqbe,Thinking out Loud,0.702,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,65,acoustic_cover neo_mellow viral_pop,54,"['acoustic_cover', 'neo_mellow', 'viral_pop']",high,Positive
Jonah Baker,4x7AdVDV9IFWp8pg4LMz90,Perfect / Style,0.593,0.292,11,-12.755,1,0.0364,0.828,0.0,0.174,0.375,111.121,52,acoustic_cover,33,['acoustic_cover'],high,Positive
The Civil Wars,5eNYumDY5PCXtKKJ0SWg2r,Poison & Wine,0.285,0.186,1,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,51,acoustic_pop indie_folk neo_mellow new_americana stomp_and_holler,49,"['acoustic_pop', 'indie_folk', 'neo_mellow', 'new_americana', 'stomp_and_holler']",low,Neutral
Ingrid Michaelson,7aohwSiTDju51QmC54AUba,You And I,0.698,0.285,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,54,acoustic_pop ectofolk lilith neo_mellow,62,"['acoustic_pop', 'ectofolk', 'lilith', 'neo_mellow']",low,Neutral
Zack Tabudlo,7g3ryXLtXExZ0OFCj17Ae1,Give Me Your Forever (ft. Billkin),0.601,0.439,8,-7.589,1,0.0269,0.0642,0.0,0.0942,0.275,99.976,66,acoustic_opm opm p-pop,46,"['acoustic_opm', 'opm', 'p-pop']",low,Neutral
Anna Nalick,5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,43,acoustic_pop ectofolk lilith neo_mellow,62,"['acoustic_pop', 'ectofolk', 'lilith', 'neo_mellow']",low,Neutral
Zack Tabudlo,63bmIgH9sS6sX5Sc7MetGq,Habang Buhay,0.62,0.668,9,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,66,acoustic_opm opm p-pop,64,"['acoustic_opm', 'opm', 'p-pop']",low,Neutral
Jonah Baker,3ZjSJv88euP3CdvTg07dZL,Beautiful Soul,0.394,0.281,9,-11.12,1,0.0414,0.826,0.0,0.0854,0.485,90.044,52,acoustic_cover,35,['acoustic_cover'],high,Positive
Ben Woodward,14BMBNRzv24eG6OKoIgPfP,Bulletproof,0.59,0.552,7,-10.496,1,0.0407,0.654,0.000359,0.128,0.635,155.101,43,acoustic_chill,28,['acoustic_chill'],low,Neutral
Andrew Belle,5pEmeoMUW38w1oU3kPelvR,Spectrum,0.539,0.717,3,-7.385,1,0.031,0.000298,0.111,0.125,0.212,117.973,50,acoustic_pop,43,['acoustic_pop'],low,Neutral
Jonah Baker,2h3VsZVKQeT0yLNQtCIRjn,Girls Like You - Acoustic Version,0.543,0.138,0,-14.331,1,0.0531,0.791,0.0,0.185,0.3,115.65,52,acoustic_cover,41,['acoustic_cover'],low,Neutral
Zack Tabudlo,1dcNEEtODRVZEevQ20Cgmy,Nangangamba,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,66,acoustic_opm opm p-pop,67,"['acoustic_opm', 'opm', 'p-pop']",low,Neutral
Us The Duo,6huS9u0BDfeQHq0lObNLPl,Better Together,0.761,0.311,5,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,47,folk-pop viral_pop,60,"['folk-pop', 'viral_pop']",high,Positive
Andrew Foy,14NiShC5b46yQxBN1mu9VJ,Heartbreak Anniversary,0.674,0.122,1,-17.963,1,0.0427,0.882,0.0,0.139,0.339,130.014,39,acoustic_guitar_cover,26,['acoustic_guitar_cover'],low,Neutral
Tyler Ward,3DyhwZyBFedvnt68fMi6vf,One More Time Around,0.429,0.358,0,-9.076,1,0.0346,0.614,0.0,0.0875,0.187,134.279,47,acoustic_cover viral_pop,3,"['acoustic_cover', 'viral_pop']",high,Positive
Zack Tabudlo,5e9DrLUUZraUE7mmniufjn,Heart Can’t Lose,0.647,0.567,1,-8.971,1,0.0328,0.0318,0.0,0.133,0.374,125.871,66,acoustic_opm opm p-pop,46,"['acoustic_opm', 'opm', 'p-pop']",low,Neutral
Donovan Woods,2z3HKlpENvfz1Am2MNF2pL,I Ain't Ever Loved No One - Acoustic,0.322,0.213,10,-14.915,0,0.0318,0.611,0.0,0.113,0.16,160.389,48,canadian_singer-songwriter indie_folk,46,"['canadian_singer-songwriter', 'indie_folk']",high,Positive
Ray LaMontagne,33JX2be3eKVhl5xk8YQhVc,Empty,0.482,0.381,2,-13.93,1,0.0311,0.455,0.00295,0.114,0.42,81.712,59,acoustic_pop indie_folk neo_mellow new_americana stomp_and_holler,45,"['acoustic_pop', 'indie_folk', 'neo_mellow', 'new_americana', 'stomp_and_holler']",high,Negative
Megan Davies,29Ns3avs48iQhNQgrHMEkm,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",0.393,0.207,10,-11.865,1,0.0392,0.877,0.0,0.104,0.262,163.99,47,acoustic_cover,51,['acoustic_cover'],high,Positive
Tim Halperin,2XDxQ3VzovLzh60zgOaNEi,The Reason,0.423,0.207,7,-8.811,1,0.0289,0.887,0.0,0.0948,0.209,149.664,46,channel_pop indiecoustica,0,"['channel_pop', 'indiecoustica']",low,Neutral
Canyon City,0J4sK2VO75cRSVoj0FokQn,Fix You,0.522,0.152,2,-14.996,1,0.0303,0.788,2.37e-05,0.148,0.133,144.055,41,acoustic_pop indie_anthem-folk indiecoustica modern_indie_folk,56,"['acoustic_pop', 'indie_anthem-folk', 'indiecoustica', 'modern_indie_folk']",low,Neutral
JJ Heller,7bpR5j22mNID1pXwgRcZP1,Hand to Hold,0.547,0.313,0,-7.982,1,0.0315,0.612,7.97e-06,0.111,0.261,133.737,52,indiecoustica,47,['indiecoustica'],low,Neutral
Ray LaMontagne,1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,59,acoustic_pop indie_folk neo_mellow new_americana stomp_and_holler,59,"['acoustic_pop', 'indie_folk', 'neo_mellow', 'new_americana', 'stomp_and_holler']",low,Neutral
Us The Duo,34p2uL1CvmaHn3uLfOKt8d,One Last Dance,0.466,0.161,7,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,47,folk-pop viral_pop,0,"['folk-pop', 'viral_pop']",low,Neutral
